"","Complaint","Lat","Lon"
"11106","Noise - Park",40.75635718,-73.82577277
"11107","Noise - Park",40.6613542,-73.9696801
"11108","Noise - Park",40.74048176,-73.9028553
"11109","Noise - Park",40.7202352,-73.98447673
"11110","Noise - Park",40.62403915,-73.98524839
"11111","Noise - Park",40.63119765,-74.01402544
"11112","Noise - Park",40.88945854,-73.8982722
"11113","Noise - Park",40.72064183,-74.01209979
"11114","Noise - Park",40.64636893,-74.00183421
"11115","Noise - Park",40.72031794,-74.01216827
"11116","Noise - Park",40.57885798,-73.99809925
"11117","Noise - Park",40.69230196,-73.96189863
"11118","Noise - Park",40.62964721,-74.01069987
"11119","Noise - Park",40.77147858,-73.81729226
"11120","Noise - Park",40.7158555,-73.99495337
"11121","Noise - Park",40.70070389,-74.01199158
"11122","Noise - Park",40.65225598,-73.97258535
"11123","Noise - Park",40.78586641,-73.95092872
"11124","Noise - Park",40.83169433,-73.94925435
"11125","Noise - Park",40.70917742,-73.95597358
"11126","Noise - Park",40.71055807,-73.99414219
"11127","Noise - Park",40.87302289,-73.91845926
"11128","Noise - Park",40.79275979,-73.84842985
"11129","Noise - Park",40.82959223,-73.95005814
"11130","Noise - Park",40.78905143,-73.97030087
"11131","Noise - Park",40.65264027,-73.9726825
"11132","Noise - Park",40.59830373,-73.94148081
"11133","Noise - Park",40.70890232,-74.01365946
"11134","Noise - Park",40.75790747,-73.98929757
"11135","Noise - Park",40.64575255,-73.9810563
"11136","Noise - Park",40.62432183,-73.98496374
"11137","Noise - Park",40.66176574,-73.93582753
"11138","Noise - Park",40.73595507,-73.99047744
"11139","Noise - Park",40.82959223,-73.95005814
"11140","Noise - Park",40.76948096,-73.9808803
"11141","Noise - Park",40.64575255,-73.9810563
"11142","Noise - Park",40.8627616,-73.90554722
"11143","Noise - Park",40.82581949,-73.95301302
"11144","Noise - Park",40.59541366,-73.98501706
"11145","Noise - Park",40.84222972,-73.91795127
"11146","Noise - Park",40.82959223,-73.95005814
"11147","Noise - Park",40.82705969,-73.95201125
"11148","Noise - Park",40.74130594,-73.71369702
"11149","Noise - Park",40.72031794,-74.01216827
"11150","Noise - Park",40.6471319,-74.00462341
"11151","Noise - Park",40.82581949,-73.95301302
"11152","Noise - Park",40.59444487,-73.98601828
"11153","Noise - Park",40.83961793,-73.88972897
"11154","Noise - Park",40.82298935,-73.8678032
"11155","Noise - Park",40.73095218,-73.73291158
"11156","Noise - Park",40.85090599,-73.91451028
"11157","Noise - Park",40.80322395,-73.94459845
"11158","Noise - Park",40.82959223,-73.95005814
"11159","Noise - Park",40.71674748,-73.99369795
"11160","Noise - Park",40.56992873,-74.09106918
"11161","Noise - Park",40.88735651,-73.91580878
"11162","Noise - Park",40.82959223,-73.95005814
"11163","Noise - Park",40.82563293,-73.95321549
"11164","Noise - Park",40.82230077,-73.87299296
"11165","Noise - Park",40.76081061,-73.91862191
"11166","Noise - Park",40.83006694,-73.94976148
"11167","Noise - Park",40.7415697,-73.71380415
"11168","Noise - Park",40.84134987,-73.89266438
"11169","Noise - Park",40.82310359,-73.92457242
"11170","Noise - Park",40.71660463,-73.99171392
"11171","Noise - Park",40.71445029,-73.99959238
"11172","Noise - Park",40.71055807,-73.99414219
"11173","Noise - Park",40.77674693,-73.92313375
"11174","Noise - Park",40.72726152,-73.98265669
"11175","Noise - Park",40.74130594,-73.71369702
"11176","Noise - Park",40.87971147,-73.88581122
"11177","Noise - Park",40.8253477,-73.95375407
"11178","Noise - Park",40.63852557,-73.98130336
"11179","Noise - Park",40.69532292,-73.82284896
"11180","Noise - Park",40.70763173,-73.91584101
"11181","Noise - Park",40.72565308,-73.9826066
"11182","Noise - Park",40.59444487,-73.98601828
"11183","Noise - Park",40.83024257,-73.94968908
"11184","Noise - Park",40.82829707,-73.95085768
"11185","Noise - Park",40.82892541,-73.95039469
"11186","Noise - Park",40.79184235,-73.93555408
"11187","Noise - Park",40.82892541,-73.95039469
"11188","Noise - Park",40.67348811,-73.93479963
"11189","Noise - Park",40.73095218,-73.73291158
"11190","Noise - Park",40.87224959,-73.91945817
"11191","Noise - Park",40.8253477,-73.95375407
"11192","Noise - Park",40.81337978,-73.95146477
"11193","Noise - Park",40.6471319,-74.00462341
"11194","Noise - Park",40.78869541,-73.9378611
"11195","Noise - Park",40.6298778,-74.01035405
"11196","Noise - Park",40.73141011,-73.99697276
"11197","Noise - Park",40.6471319,-74.00462341
"11198","Noise - Park",40.6998478,-73.99103077
"11199","Noise - Park",40.79483376,-73.92169712
"11200","Noise - Park",40.73159668,-73.99478981
"11201","Noise - Park",40.70811261,-73.83706943
"11202","Noise - Park",40.75635718,-73.82577277
"11203","Noise - Park",40.69024077,-73.94818647
"11204","Noise - Park",40.85232122,-73.93877402
"11205","Noise - Park",40.7216382,-74.01189073
"11206","Noise - Park",40.86534722,-73.85101574
"11207","Noise - Park",40.8247718,-73.91580487
"11208","Noise - Park",40.71562216,-73.99427522
"11209","Noise - Park",40.64575255,-73.9810563
"11210","Noise - Park",40.56017763,-74.14794742
"11211","Noise - Park",40.71745207,-73.98493551
"11212","Noise - Park",40.71562216,-73.99427522
"11213","Noise - Park",40.69414823,-73.94026436
"11214","Noise - Park",40.66459817,-73.95239847
"11215","Noise - Park",40.71562216,-73.99427522
"11216","Noise - Park",40.71562216,-73.99427522
"11217","Noise - Park",40.69628785,-73.99118632
"11218","Noise - Park",40.73047086,-73.98843243
"11219","Noise - Park",40.67338669,-73.77567062
"11220","Noise - Park",40.82265137,-73.95129903
"11221","Noise - Park",40.64498948,-73.98091598
"11222","Noise - Park",40.86387088,-73.83703128
"11223","Noise - Park",40.74404048,-73.81803153
"11224","Noise - Park",40.7303232,-74.00246794
"11225","Noise - Park",40.63743009,-73.97947691
"11226","Noise - Park",40.72458707,-73.85156132
"11227","Noise - Park",40.74231727,-73.98900777
"11228","Noise - Park",40.6460243,-73.98111748
"11229","Noise - Park",40.9021941,-73.85485082
"11230","Noise - Park",40.73588925,-73.99120995
"11231","Noise - Park",40.73141011,-73.99697276
"11232","Noise - Park",40.81323338,-73.90907476
"11233","Noise - Park",40.67276747,-73.98670844
"11234","Noise - Park",40.74128024,-73.90256544
"11235","Noise - Park",40.59014058,-74.18873575
"11236","Noise - Park",40.71562216,-73.99427522
"11237","Noise - Park",40.88735651,-73.91580878
"11238","Noise - Park",40.83933002,-73.8990319
"11239","Noise - Park",40.82565549,-73.88135127
"11240","Noise - Park",40.71686229,-74.01220732
"11241","Noise - Park",40.72031794,-74.01216827
"11242","Noise - Park",40.72636173,-73.84853396
"11243","Noise - Park",40.6613542,-73.9696801
"11244","Noise - Park",40.6471319,-74.00462341
"11245","Noise - Park",40.68358446,-73.89534126
"11246","Noise - Park",40.7101986,-73.99644349
"11247","Noise - Park",40.57907507,-74.12281499
"11248","Noise - Park",40.76081061,-73.91862191
"11249","Noise - Park",40.57760753,-73.94629034
"11250","Noise - Park",40.84424624,-73.93371424
"11251","Noise - Park",NA,NA
"11252","Noise - Park",40.6460243,-73.98111748
"11253","Noise - Park",40.71055807,-73.99414219
"11254","Noise - Park",40.64575255,-73.9810563
"11255","Noise - Park",40.73141011,-73.99697276
"11256","Noise - Park",40.74130594,-73.71369702
"11257","Noise - Park",40.81160127,-73.93489192
"11258","Noise - Park",40.64779609,-74.00572617
"11259","Noise - Park",40.85341501,-73.92702139
"11260","Noise - Park",40.66050954,-73.96281426
"11261","Noise - Park",40.78032642,-73.98844543
"11262","Noise - Park",40.64575255,-73.9810563
"11263","Noise - Park",40.73095218,-73.73291158
"11264","Noise - Park",40.84263811,-73.90638898
"11265","Noise - Park",40.6851111,-73.78652747
"11266","Noise - Park",40.63328456,-73.89049865
"11267","Noise - Park",40.81569237,-73.94867768
"11268","Noise - Park",40.72972315,-73.95924335
"11269","Noise - Park",40.83142128,-73.92642398
"11270","Noise - Park",40.57251886,-73.8659304
"11271","Noise - Park",40.63181,-73.89277082
"11272","Noise - Park",40.6613542,-73.9696801
"11273","Noise - Park",40.82959223,-73.95005814
"11274","Noise - Park",40.72348686,-73.95164569
"11275","Noise - Park",40.82892541,-73.95039469
"11276","Noise - Park",40.67331613,-73.98436868
"11277","Noise - Park",40.82613759,-73.89751266
"11278","Noise - Park",40.73443443,-73.98990393
"11279","Noise - Park",40.72972315,-73.95924335
"11280","Noise - Park",40.82789691,-73.88578451
"11281","Noise - Park",40.82959223,-73.95005814
"11282","Noise - Park",40.71677946,-73.93634091
"11283","Noise - Park",40.82015108,-73.87246957
"11284","Noise - Park",40.6568122,-73.95481158
"11285","Noise - Park",40.82294018,-73.90411152
"11286","Noise - Park",40.85934901,-73.90115972
"11287","Noise - Park",40.82455463,-73.9419539
"11288","Noise - Park",40.64575255,-73.9810563
"11289","Noise - Park",40.74493348,-73.82941875
"11290","Noise - Park",40.80916897,-73.95737406
"11291","Noise - Park",40.82904613,-73.87443631
"11292","Noise - Park",40.65691583,-73.95313919
"11293","Noise - Park",40.79598975,-73.96895424
"11294","Noise - Park",40.79473565,-73.96987216
"11295","Noise - Park",40.82043727,-73.9362273
"11296","Noise - Park",40.70867525,-73.95630575
"11297","Noise - Park",40.79473565,-73.96987216
"11298","Noise - Park",40.6460243,-73.98111748
"11299","Noise - Park",40.82292248,-73.92464127
"11300","Noise - Park",40.86868693,-73.92343242
"11301","Noise - Park",40.8208402,-73.8726489
"11302","Noise - Park",40.82372949,-73.94402134
"11303","Noise - Park",40.80088245,-73.92911611
"11304","Noise - Park",40.6471319,-74.00462341
"11305","Noise - Park",40.71274564,-74.0060095
"11306","Noise - Park",40.82117481,-73.92573438
"11307","Noise - Park",40.6471319,-74.00462341
"11308","Noise - Park",40.62403915,-73.98524839
"11309","Noise - Park",40.57485805,-73.98676392
"11310","Noise - Park",40.71518984,-73.93561376
"11311","Noise - Park",40.65644155,-73.96213175
"11312","Noise - Park",40.71677946,-73.93634091
"11313","Noise - Park",40.87971206,-73.90133196
"11314","Noise - Park",40.7216382,-74.01189073
"11315","Noise - Park",40.77196754,-73.9071418
"11316","Noise - Park",40.76081061,-73.91862191
"11317","Noise - Park",40.72301527,-73.98192183
"11318","Noise - Park",40.80246957,-73.95868951
"11319","Noise - Park",40.60244954,-74.00170696
"11320","Noise - Park",40.78229519,-73.96512584
"11321","Noise - Park",40.62940288,-74.0110673
"11322","Noise - Park",40.6335168,-74.01560038
"11323","Noise - Park",40.7415697,-73.71380415
"11324","Noise - Park",40.71515842,-74.00211386
"11325","Noise - Park",40.71515842,-74.00211386
"11326","Noise - Park",40.74877829,-73.80976097
"11327","Noise - Park",40.67702663,-73.95267802
"11328","Noise - Park",40.84262953,-73.90595891
"11329","Noise - Park",40.70426656,-73.9235852
"11330","Noise - Park",40.67415454,-73.76839661
"11331","Noise - Park",40.64575255,-73.9810563
"11332","Noise - Park",40.81569237,-73.94867768
"11333","Noise - Park",40.75635718,-73.82577277
"11334","Noise - Park",40.83986068,-73.88813839
"11335","Noise - Park",40.80820107,-73.91102506
"11336","Noise - Park",40.75678097,-73.82650079
"11337","Noise - Park",40.67530914,-73.9620922
"11338","Noise - Park",NA,NA
"11339","Noise - Park",40.74130594,-73.71369702
"11340","Noise - Park",40.68143839,-73.83864889
"11341","Noise - Park",40.6335168,-74.01560038
"11342","Noise - Park",40.6471319,-74.00462341
"11343","Noise - Park",40.67244518,-73.91044552
"11344","Noise - Park",40.63743009,-73.97947691
"11345","Noise - Park",40.8405004,-73.89122012
"11346","Noise - Park",40.88852287,-73.91563732
"11347","Noise - Park",40.62432183,-73.98496374
"11348","Noise - Park",40.80088245,-73.92911611
"11349","Noise - Park",40.7491781,-73.89763828
"11350","Noise - Park",40.63063271,-74.00922292
"11351","Noise - Park",40.6568122,-73.95481158
"11352","Noise - Park",40.72605395,-73.98353372
"11353","Noise - Park",40.76081061,-73.91862191
"11354","Noise - Park",40.72488035,-74.00261926
"11355","Noise - Park",40.71055807,-73.99414219
"11356","Noise - Park",40.70299353,-73.9947091
"11357","Noise - Park",40.73709869,-73.8460558
"11358","Noise - Park",40.68529311,-73.88808399
"11359","Noise - Park",40.6471319,-74.00462341
"11360","Noise - Park",40.62403915,-73.98524839
"11361","Noise - Park",40.72031794,-74.01216827
"11362","Noise - Park",40.62964721,-74.01069987
"11363","Noise - Park",40.86507792,-73.92810768
"11364","Noise - Park",40.66271484,-73.97843466
"11365","Noise - Park",40.72556247,-73.98237572
"11366","Noise - Park",40.67415454,-73.76839661
"11367","Noise - Park",40.7011005,-73.84156225
"11368","Noise - Park",40.72435638,-73.94429963
"11369","Noise - Park",40.72249779,-74.00549087
"11370","Noise - Park",40.72523436,-74.00459997
"11371","Noise - Park",40.73088313,-73.99759338
"11372","Noise - Park",NA,NA
"11373","Noise - Park",40.58726155,-73.97055263
"11374","Noise - Park",40.73443443,-73.98990393
"11375","Noise - Park",40.71055807,-73.99414219
"11376","Noise - Park",40.69054691,-73.95857856
"11377","Noise - Park",40.69723292,-73.97744979
"11378","Noise - Park",40.6917582,-73.94155385
"11379","Noise - Park",40.79664287,-73.96847719
"11380","Noise - Park",40.71562216,-73.99427522
"11381","Noise - Park",40.81698493,-73.90507027
"11382","Noise - Park",40.72555824,-74.00455309
"11383","Noise - Park",40.62432183,-73.98496374
"11384","Noise - Park",NA,NA
"11385","Noise - Park",40.82328483,-73.88760983
"11386","Noise - Park",40.67530914,-73.9620922
"11387","Noise - Park",40.63148589,-74.01372648
"11388","Noise - Park",40.75279603,-73.98322032
"11389","Noise - Park",40.71055807,-73.99414219
"11390","Noise - Park",40.6613542,-73.9696801
"11391","Noise - Park",40.6471319,-74.00462341
"11392","Noise - Park",40.6471319,-74.00462341
"11393","Noise - Park",40.84387319,-73.78521925
"11394","Noise - Park",40.83092919,-73.91344465
"11395","Noise - Park",40.77532164,-73.93528483
"11396","Noise - Park",40.63181,-73.89277082
"11397","Noise - Park",40.80880336,-73.9558824
"11398","Noise - Park",40.81356636,-73.95132013
"11399","Noise - Park",40.77677318,-73.93452519
"11400","Noise - Park",40.75858018,-73.82561174
"11401","Noise - Park",40.66460568,-73.97684445
"11402","Noise - Park",40.6471319,-74.00462341
"11403","Noise - Park",40.77677318,-73.93452519
"11404","Noise - Park",40.68973631,-73.89032301
"11405","Noise - Park",40.8831331,-73.88208769
"11406","Noise - Park",40.84263811,-73.90638898
"11407","Noise - Park",40.76726871,-73.92218801
"11408","Noise - Park",40.71290425,-73.98692769
"11409","Noise - Park",40.82346856,-73.92446
"11410","Noise - Park",40.62916131,-74.01142752
"11411","Noise - Park",40.78229519,-73.96512584
"11412","Noise - Park",40.79483376,-73.92169712
"11413","Noise - Park",40.85585929,-73.9097467
"11414","Noise - Park",40.68759615,-73.95822342
"11415","Noise - Park",40.7090018,-73.95609994
"11416","Noise - Park",40.6471319,-74.00462341
"11417","Noise - Park",40.71464712,-74.01355242
"11418","Noise - Park",40.72961925,-73.96039077
"11419","Noise - Park",40.82959223,-73.95005814
"11420","Noise - Park",40.78229519,-73.96512584
"11421","Noise - Park",40.64797458,-74.00370094
"11422","Noise - Park",40.65523653,-73.96193061
"11423","Noise - Park",40.74288949,-73.8828303
"11424","Noise - Park",40.81569237,-73.94867768
"11425","Noise - Park",40.7415697,-73.71380415
"11426","Noise - Park",40.7158555,-73.99495337
"11427","Noise - Park",40.71865145,-73.98431115
"11428","Noise - Park",40.76297682,-73.82531505
"11429","Noise - Park",40.81964456,-73.87613406
"11430","Noise - Park",40.6471319,-74.00462341
"11431","Noise - Park",40.64086511,-74.01115928
"11432","Noise - Park",40.81964456,-73.87613406
"11433","Noise - Park",40.66172169,-73.91452566
"11434","Noise - Park",40.83282537,-73.90932623
"11435","Noise - Park",40.8028942,-73.94379686
"11436","Noise - Park",40.55978149,-74.14863393
"11437","Noise - Park",40.8414961,-73.92484792
"11438","Noise - Park",40.62988317,-73.89576773
"11439","Noise - Park",40.83933002,-73.8990319
"11440","Noise - Park",NA,NA
"11441","Noise - Park",40.74487368,-73.95785548
"11442","Noise - Park",40.66462814,-73.84991771
"11443","Noise - Park",40.82160893,-73.87283531
"11444","Noise - Park",40.79988333,-73.93860193
"11445","Noise - Park",40.58756594,-73.81125353
"11446","Noise - Park",40.78229519,-73.96512584
"11447","Noise - Park",40.73595507,-73.99047744
"11448","Noise - Park",40.69412952,-73.94688885
"11449","Noise - Park",40.69970376,-73.98046394
"11450","Noise - Park",40.63932067,-74.02355034
"11451","Noise - Park",40.64638387,-73.98118584
"11452","Noise - Park",40.65689135,-73.95368704
"11453","Noise - Park",40.67272678,-73.77367567
"11454","Noise - Park",40.68973631,-73.89032301
"11455","Noise - Park",40.69307878,-73.96205685
"11456","Noise - Park",40.81388326,-73.91181224
"11457","Noise - Park",40.66462814,-73.84991771
"11458","Noise - Park",40.8028942,-73.94379686
"11459","Noise - Park",40.73595507,-73.99047744
"11460","Noise - Park",40.84837564,-73.94128973
"11461","Noise - Park",40.6386746,-73.97181265
"11462","Noise - Park",40.82040887,-73.8969687
"11463","Noise - Park",40.79127409,-73.94604573
"11464","Noise - Park",40.78461033,-73.96983341
"11465","Noise - Park",40.89111283,-73.86303819
"11466","Noise - Park",40.72031794,-74.01216827
"11467","Noise - Park",40.72280904,-73.95904915
"11468","Noise - Park",40.64638387,-73.98118584
